Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Senegal;SEN;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1361.70255104069;1364.78662852011;1326.09436997454;1314.01979765387;1327.46737990087;1307.66411766863;1307.47105552826;1255.0052898453;1295.91815428218;1176.05301061364;1239.50701390936;1201.08204169194;1239.51142720116;1135.69695778897;1149.74159732822;1203.11199012997;1277.39035860208;1213.33718621923;1137.87562863289;1187.91144850442;1118.93944699415;1143.45294242579;1197.80935588613;1100.52055177682;1107.5767695994;1109.66727755933;1110.02300012684;1142.54418760791;1101.97873556475;1111.78702861284;1071.58716046485;1066.4983477146;1048.04820884768;1031.13901804768;1002.41048169759;1028.33090737258;1022.81131280416;1029.57989722191;1065.01287773092;1106.45776742795;1115.16356921626;1138.54842779691;1118.41198009947;1163.98199413364;1201.69531506556;1237.21218830885;1235.12945515113;1262.32173275333;1278.77289978093;1270.56419984687;1280.22546972155;1263.45241134374;1291.62221425429;1291.41504230153;1338.71674774698;1384.51922733514;1431.75613082254;1495.34188817617;1547.09470286576;1584.47152910985;
Singapore;SGP;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;3503.41112253188;3663.85870726339;3833.00514693744;4112.59234563868;3884.12903156972;4087.87997467328;4393.41096366864;4834.99303220291;5395.18502820945;6049.8097893268;6786.93537668063;7490.81602131214;8332.48622240441;9045.32900148867;9440.27238645508;9673.85374303748;10254.1818867578;10806.0853975444;11506.4666064523;12447.6797580371;13533.6719802823;14293.5177777893;14651.3536949249;15699.4922344431;16760.0372860616;16632.903590971;16872.1968184824;18414.9942718924;19975.785784395;21368.426709432;22571.8947692778;23406.035599172;24221.409588906;26323.4284613713;28341.6606264024;29473.4312595051;30413.9208817612;31856.6087939411;30116.5359075183;31586.9708469067;33850.7472532419;32597.6371927535;33565.9689451147;35609.6713808109;38619.868034798;40498.7145261862;42785.5841644099;44742.4148336372;43216.2611731782;41983.0698197597;47236.9602345421;49194.3567574518;50143.7787074334;51724.9779699993;53068.3552214105;54009.7389181265;55042.7336676117;57378.8619656214;59073.4875764707;58829.6353695879;
Solomon Islands;SLB;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1298.60903099705;1338.32672807581;1466.05133504004;1481.65353883039;1572.58690628533;1654.54015102153;1634.50380273743;1566.56020350223;1550.86093800794;1501.5124635494;1252.73931116689;1122.10524064356;1061.91069601451;1101.62532975912;1126.54985745102;1158.86419072008;1210.61572978844;1270.05015910328;1329.96028882875;1237.87175091192;1290.39878585913;1423.82917626249;1449.75580958037;1453.58786065044;1446.43617319643;1443.76439887654;1451.00635922867;1465.32995569555;1482.60672883567;1483.98546798441;
Sierra Leone;SLE;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;372.71475561519;373.855550149451;384.875734844287;385.274473287672;404.397285782641;426.253233367419;426.13307471727;418.863284737834;419.693160546123;447.131986679932;476.55702688499;483.589895610355;478.346747126768;479.323943981;485.964304752679;483.819295618766;471.487504767157;461.603045855152;462.45222597484;472.715604208588;484.64319012375;487.724730171172;500.066201981117;478.775225030222;486.587805536947;448.901817432905;441.527800521399;459.215291489138;414.539155692392;407.965432843083;415.256874550121;422.19915848804;342.000425743454;348.204418797141;342.943152620003;315.935044423867;320.826792074818;300.394917569628;302.534249275837;291.170375151111;302.264265607971;272.991178006267;330.395926585628;344.826417313311;351.822123761394;353.889418515374;357.219529970943;375.668000342173;386.653814008902;390.131035408141;401.835001366837;417.603168385485;470.301404621334;555.205562395033;567.834267043931;441.137664064293;457.833091719662;466.94506935512;472.825438057198;488.482603339611;
El Salvador;SLV;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;2357.61930320239;2455.39782348303;2517.48706054772;2528.62114270242;2547.09722797479;2554.21414369258;2584.51560735351;2673.65631378205;2735.06726897915;2812.89953093264;2829.33200602013;2907.24848124258;3039.27861622858;3137.2601240781;2949.83608820061;2557.24863530338;2253.07349557306;2079.40825077253;2081.58919039044;2080.79427539128;2065.73145911;2042.53217905993;2066.93240811576;2078.77196607431;2071.60260898883;2143.06326856154;2145.7249036628;2264.88671797296;2364.31632265348;2443.40412394617;2528.78114930355;2521.97512668691;2575.53268225267;2620.41547802603;2655.4661642159;2665.71575285188;2671.37639019525;2697.61809981994;2725.16159770344;2735.87188072744;2796.79323025908;2905.16191027816;2946.41450899997;3009.37036169881;2934.18700979006;2983.24270784904;3083.80337578809;3156.72384463597;3212.74062590476;3252.63416508237;3314.74108253472;3382.56365384327;3441.35525058658;3507.10363345868;3572.40115706222;
San Marino;SMR;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53525.1259192571;56925.3228681803;61379.2093337822;61992.9402393165;64627.4496830962;63993.0794419349;65570.8562742307;67658.1593963653;68391.4672554185;70111.9241679717;74189.6447154391;72918.1351021803;64581.6729426181;60239.3407070333;54476.9797420514;49939.0073851507;48865.6182547604;47940.685494316;48649.145963526;49479.4371815351;49524.3750716664;49935.9944488364;;
Somalia;SOM;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;SRB;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3064.0332874564;3259.19945990465;3503.89606993885;3634.71629811746;3304.11322789357;3517.93802544737;3766.39970263181;4010.40489090746;4195.28713062209;4584.73114413562;4852.8402319327;5120.80873793267;5472.70944434043;5806.89031544951;5670.95508551703;5735.42285659849;5898.59613222216;5886.89457613666;6086.72644503527;6018.16597399001;6155.44816919192;6394.46029514648;6560.32319407277;6885.98747717234;7213.18214660144;
Sub-Saharan Africa (excluding high income);SSA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1123.49948462478;1113.43604260283;1151.00573375635;1194.75115947527;1228.82595472158;1258.81572274027;1246.82147895198;1209.17100760134;1214.7788330311;1290.2557133697;1382.76786131299;1447.42715186494;1446.60174825069;1468.42865496757;1541.89370637569;1498.09170443503;1533.27248773106;1526.03362179254;1477.99676164124;1495.28949518291;1512.85474311301;1463.46262066749;1405.82630894329;1332.24838263812;1327.65870389763;1312.73642292376;1295.88247711399;1292.90746420102;1312.91484579284;1308.22465375;1302.12440711081;1271.2887388702;1232.41301394529;1188.53727166581;1170.50166887287;1178.54365491383;1206.23728393372;1216.62708595232;1213.00396914327;1207.41504318827;1216.62961544597;1235.83902951691;1281.03100516894;1300.91332353876;1349.63303435622;1396.01884874545;1442.86794856227;1496.5620136215;1534.46981929176;1539.01908045202;1578.62752040559;1608.9227774341;1627.74318597709;1663.3928650808;1694.32744529522;1695.97194355681;1671.09871298543;1668.37302683742;1663.74958189816;1657.36236551126;
South Sudan;SSD;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1508.23264126216;1514.03397173587;1535.70818396841;1416.42943370462;742.342448651301;820.232981512316;831.850462391635;730.932042674055;;;;;
Sub-Saharan Africa;SSF;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1125.11323343176;1114.96864778422;1152.58721430184;1196.4068583174;1230.53258823421;1260.53317024788;1248.61322326688;1210.93543464592;1216.60620065686;1292.16488796354;1384.84414045141;1449.70558921578;1448.95626649331;1470.91158189198;1544.4959609869;1500.69858493067;1536.08864547286;1529.09528060995;1481.52722749569;1498.99100803179;1515.499569423;1466.37919909981;1409.09931375264;1335.60506875453;1331.21328835759;1316.72007937018;1300.39068072683;1297.90449396818;1318.23108210772;1313.80721069861;1308.14918095696;1277.55939481122;1239.15384770719;1195.64302442266;1177.75768949167;1185.92304556393;1213.87004302699;1224.6371325271;1221.43620175168;1215.87624380769;1225.6221965684;1244.84839570745;1289.87364817002;1309.99491998383;1358.78552725553;1405.10047137523;1452.20532757821;1506.25707613995;1544.38279278145;1549.00351146049;1588.81797741095;1619.33651952717;1638.25242188538;1674.01247774717;1705.09575648361;1706.91579594849;1682.28875551367;1679.77463254029;1675.35463417375;1669.16292109815;
Small states;SST;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7098.68252619655;7261.16445770823;7365.4078606373;7579.29282980231;7750.35137655637;7972.59050131504;8222.01004350904;8735.82809078078;9037.81200173364;9717.05280091647;10319.8337111022;10723.6061038311;10595.7777018237;11122.8030135803;11617.6047351015;11769.5766905536;11883.1616161596;12005.6034994862;12096.21838461;12106.2195172919;12135.1927183066;12172.5549537905;12125.5332854233;
Sao Tome and Principe;STP;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;844.227185682746;848.513680247933;886.447002984099;900.528947855697;941.536062815563;1000.61804000445;1004.47767794431;1056.09632215078;1052.46856184586;1094.71071732287;1117.13650006465;1128.50745494651;1160.16339096572;1213.16418441018;1235.85104127019;1263.37458757483;1287.80943429957;1297.35867715095;1303.61255473226;
Suriname;SUR;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;3335.03851431161;3400.09933229958;3439.9493311289;3538.82189120102;3670.90264216638;4003.09357416465;4641.55753461523;5060.97615526106;5309.83281971267;5441.56180156126;5522.3209228543;5717.41257295038;5703.63733631921;5646.89518289551;5720.39832964849;5920.52892375349;6464.44371300904;7129.67283497355;7590.89275818066;7530.22802417066;6854.17738581077;7328.10493759068;7005.21095335281;6706.80980393407;6535.05885178459;6595.14931339608;6550.14816328764;6032.82815820004;6372.21088421271;6502.66082571688;6086.15232607388;6131.87207349519;6044.43974793947;5542.29387157146;5637.54759968402;5551.47583316664;5527.40418473317;5765.94925332927;5825.83319743907;5675.71821731486;5726.44461234713;5896.46548916805;5990.4721492143;6293.39281428241;6748.97978747695;6970.99680301119;7289.76012687034;7574.14681072347;7797.33776081036;7940.38077869489;8255.7968587048;8639.95357766425;8772.96122137276;8930.55177927979;8856.56558814655;8464.65314161906;7912.61800767244;7972.91026614248;8103.65042439821;7966.68335951778;
Slovak Republic;SVK;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7704.67810405333;7821.25690517602;8273.93921976091;8731.83688201675;9290.1895816263;9822.55891291975;10209.2342340607;10188.0184688499;10320.8269911221;10676.1655266376;11161.657778909;11783.2000301695;12407.7472345556;13228.2719665625;14351.1127591383;15900.9889660636;16773.0610731439;15836.8834450415;16727.2913264619;17184.2639708886;17480.2711778287;17578.6368238987;18044.9569543293;18897.1028871849;19273.4848200494;19829.8243072771;20574.0254402876;21039.3020919052;
Slovenia;SVN;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15526.0380231644;14135.2340165853;13382.5450840069;13795.9033321804;14547.6994829502;15141.9316788805;15636.7035825081;16448.4257218833;17024.9240598611;17920.0015630584;18523.1664186015;19088.8869286385;19733.5986991139;20305.5173119165;21177.1022963873;21943.3616004936;23130.3839426918;24606.9329558709;25430.3496482875;23299.204840187;23509.5433941493;23662.8313902027;22989.9302725202;22722.4373913423;23328.4750740072;23826.1316453096;24551.9340360209;25721.8574436824;26684.2111675122;27152.1306911872;
Sweden;SWE;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;18050.1188968663;18985.9487380083;19685.695816459;20617.9985343157;21860.4513169721;22483.0937590495;22735.8013875743;23321.3334771309;24034.4285455435;25061.5915762495;26656.7793372591;26724.0703378879;27255.0565955395;28287.7321642789;29107.8457943932;29732.5738814534;29938.0967638569;29355.7627100116;29783.1044548916;30859.3608813869;31320.3173813566;31425.0640533716;31799.2659775044;32388.9881476925;33728.2291758266;34400.0193079296;35243.7735653093;36304.4517624624;37062.7648299034;37793.7134352151;37785.8677658518;37099.1038888789;36454.8295976257;35495.0437570786;36628.7396237834;37870.9187578124;38407.8996940763;39564.5624399849;41247.6178416553;42965.9849091477;44941.6703700962;45470.859389143;46318.8336115953;47212.708535919;49066.8961922116;50268.1757126904;52316.9632389091;53716.4434028519;53059.453925369;50326.2220511785;52869.0442891587;54147.9403966009;53432.6448453224;53611.1017911601;54492.5991188879;56339.9942972911;56788.54307759;57467.2499709708;57911.2289848069;57975.0771348607;
Eswatini;SWZ;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;1225.81357221587;1354.32589051744;1386.98286219412;1468.625842025;1507.51608750999;1665.59994227766;1580.22593774008;1546.21557483414;1516.7640749574;1512.92852089272;1644.7159165846;1821.92307434594;1780.56362171359;1740.34025606654;1784.30432327493;1788.81401230736;1940.16591230995;2149.19406178789;2215.98845004257;2424.57813255699;2848.86074904697;2820.65642289235;2838.6899972858;2858.56994193977;2862.97007228756;2938.8891047589;2991.55158859978;3027.00978022286;3053.56317938487;3098.79694862594;3117.81634147115;3125.29391442437;3244.73848791846;3358.30622500786;3468.19455075762;3660.92995926922;3859.65208984107;4005.48151356337;4010.34211568285;4044.13301272204;4168.50517706719;4233.57521023067;4431.82374639263;4571.01274818873;4578.288557442;4645.87775900733;4662.82066565548;4711.69262557954;4773.9173746686;4819.41813266062;
Sint Maarten (Dutch part);SXM;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seychelles;SYC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;2829.64065938329;2616.87434830393;2762.64714443044;2966.28182232476;3064.13408054558;2956.45216847495;3284.39082885302;3220.81028883204;3381.23323710078;3301.74697500069;3511.84863290674;3987.08639802504;4137.68674316768;4443.87280199393;4420.5721140717;4456.79834739506;5078.45062554343;4665.23287850619;5618.90591948598;6450.74195115657;6120.5388430946;5549.82339400686;5455.59001512132;5368.84190837258;5577.91763776892;6148.43451460391;6099.42158542399;6103.37375831615;6408.80583347695;7084.06686635897;7542.55943086466;7648.21344645996;8158.4112635336;8485.29142847674;8196.09255478744;8009.79450081097;8281.28009926578;9163.68506599416;9741.36050272366;9730.69992339457;9790.27077165215;9559.5519572009;9384.15248144775;8932.19505426459;8709.78268874452;9450.27943363656;10126.290476779;11124.6571123506;10645.0866961106;10486.1898908954;10804.6844747547;11967.3623467509;11999.9538480947;12489.3149221443;12850.4931494914;13187.6120030729;13606.0904570264;14028.7208909072;14417.055463566;14962.3805954747;
Syrian Arab Republic;SYR;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turks and Caicos Islands;TCA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21028.4081445193;;;;;;;;;;
Chad;TCD;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;696.952470181898;693.125568049333;716.036572145661;690.787776307687;660.384271500937;651.728029855804;628.070337911133;621.347810821912;607.100075175642;636.32302739054;634.778142501716;606.758077559269;599.405254221922;536.15278617885;549.807753641147;586.352631201851;591.593453141797;593.142338288469;579.189713873118;446.213764580898;410.713985413616;406.143078616136;418.307842667674;472.461632115783;469.962105580221;556.895613838571;518.703642664329;490.826099363505;548.891235468309;557.327624638511;517.084190809419;543.550695742041;568.603261348794;464.149431908203;494.830995781927;484.578751824329;478.858669265497;488.904152912213;504.952714035899;483.851459893346;462.254239716662;496.969254237941;518.772164194083;572.625472514772;736.831334419516;833.557428518722;810.039354176086;808.631991990927;806.0779470248;812.711318919723;892.568720336953;863.761254867774;909.312343770806;929.469055736866;961.377884773844;956.659691840205;869.058685279876;817.534137105887;812.01581795014;813.71989488017;
East Asia & Pacific (IDA & IBRD countries);TEA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;292.918881167059;260.417114380287;256.731992096084;264.72035206065;283.762153494429;304.093440724653;318.120609296954;307.122895967989;307.164135247766;330.918028448004;362.868178513329;377.081301401761;386.596002882266;409.036642148339;417.417683741074;435.816844973152;442.912734731328;469.636426837479;503.694225757353;531.179262875578;562.950119865889;586.440972825025;611.234583292832;645.07125416816;694.467841162993;732.378602844486;769.983042133272;823.011515934701;885.835404492861;922.837348372135;957.210194498177;1017.50413916463;1111.1656930334;1215.76168775694;1327.74399608194;1438.60545143064;1548.16189598031;1637.30869115741;1647.04730647435;1729.25569540684;1840.68603743068;1945.96950527628;2080.43849095373;2243.10074953508;2423.36280843277;2637.39922911928;2898.71786965005;3226.91257397829;3473.5898269763;3714.36495467488;4048.33554619038;4359.76227289431;4653.53568428784;4952.47676313194;5254.48315076586;5562.11937660332;5879.12067040504;6223.31474040342;6581.67370774209;6925.29779568249;
Europe & Central Asia (IDA & IBRD countries);TEC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6496.8223934685;6367.25350493377;5994.68088761245;5413.56481417532;5147.42754558931;4686.06980852921;4669.21501270892;4710.94196735228;4849.24610455078;4810.08692716626;4926.12090510362;5294.02238530689;5429.56474234473;5704.25538376226;6055.79061331421;6527.46464870234;6955.8007955742;7492.69478517756;8046.11046074729;8375.9856010598;7935.74157948301;8276.64365141122;8713.09185318913;8970.35580274396;9242.87721683159;9409.19229059788;9486.40677691294;9614.05777791579;9970.1127135038;10256.0255509751;10435.4650460139;
Togo;TGO;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;374.645946661339;415.762439832955;427.377736570924;443.517722763954;497.635446117103;558.912531122362;588.956328651548;594.087498966339;594.964896445785;630.523456850054;621.806262284806;601.851900065645;629.898961729543;638.236448023565;653.955287858486;654.95647648982;627.469013331664;656.735779097938;712.903653453209;659.074951629179;733.460027096797;686.080114976871;638.062093957724;581.315820284448;591.364350636322;602.697795343009;592.224800144611;576.609491238115;596.736887097328;603.898406610147;587.144882500134;569.650731967793;535.481459627734;445.263521800612;500.598306798846;526.375286076007;556.747620394837;617.325068499396;584.054246178183;580.018026994649;558.651003209915;547.879188484857;554.126611392954;576.542804613352;556.582675801811;517.006798314805;516.780350613692;497.122958187546;503.451089461047;517.101198659896;534.044366810198;553.201455548493;573.923988738926;593.162092104803;612.14897240379;630.937250334156;649.445938994576;661.148125884982;676.852195546436;695.76491763631;
Thailand;THA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;570.857789848503;583.84476548449;609.449907392203;638.745994230629;662.176071213208;695.158676273688;749.708799756887;790.445683458096;829.773144948303;858.570529529661;929.093434153342;946.883055665085;959.705874469577;1028.94183998335;1046.42380393842;1070.56360576871;1142.05589274095;1225.41470127303;1321.60480495063;1362.92648195936;1404.00592574035;1457.6529481463;1506.68828224828;1561.71774778681;1621.78652771252;1666.7512604285;1727.33954618309;1857.89602732163;2068.51553178201;2284.03426679602;2503.80903586594;2686.06858679072;2874.13960691344;3083.21808196478;3299.38485762669;3531.79229102815;3690.26991115888;3546.40341277132;3236.38829537061;3345.60682429486;3458.35272238492;3544.4420705242;3731.27314181108;3969.73496509213;4190.48828312651;4337.87997532396;4525.95555489701;4745.30368527222;4801.87746520097;4744.76279118991;5076.34017438708;5094.47266059237;5437.87769081622;5558.73713990153;5589.32559094702;5741.35391148352;5916.12607210505;6135.47195990825;6370.01497597885;6502.6474763822;
Tajikistan;TJK;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;1380.56332118197;1383.30857678873;1322.50330807231;1458.99323627124;1324.76795211612;1283.43914634237;1166.52512319487;812.90030348491;668.549954094908;518.195032328663;447.111730967988;366.935410761792;367.633159020023;381.44926190925;389.596850906874;415.464539876491;447.907690222023;488.081499163944;531.929855011299;576.444313095882;603.251798200936;633.34006878236;668.951287591953;707.125187558696;719.208329539065;749.552711015842;787.233265702208;827.112997957288;867.937242161793;904.475010024001;935.999825132571;976.135175279775;1024.8589537466;1073.02183482136;1121.13023002235;
Turkmenistan;TKM;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;2789.78023292482;3020.5677805653;2817.85596562509;3713.3551662417;3443.98162335797;2845.45805844167;2808.24852807561;2263.5546949315;2054.28200132002;2151.2715603391;1876.36690020532;1983.01453755423;2282.97438885951;2381.1746751354;2458.50606401078;2440.27575747782;2495.28728467339;2593.51359957774;2899.95714182609;3181.07114894797;3489.32719574311;3949.04423321621;4129.54023238133;4439.20038235805;5006.27301039207;5462.9172897914;5909.66311954417;6399.16881339479;6693.93200166062;6987.06817665438;7318.06550054699;7647.93580378613;;
Latin America & the Caribbean (IDA & IBRD countries);TLA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;3709.60636823514;3843.80293853903;3915.21348560389;3902.22988890931;4078.18206478387;4172.47676428524;4226.52242826944;4295.98183639343;4520.1976310659;4678.86779793763;4864.34792129243;5061.34306756042;5296.56273318029;5622.314309713;5851.40580025153;5931.77838862641;6152.9751570854;6297.88282079818;6388.57694433195;6658.28339068489;6915.73705555845;6771.39871640291;6583.94451039018;6267.81166682881;6358.39237243615;6455.09509412355;6611.92650592791;6700.80486776483;6627.29157554302;6583.87344312742;6491.59751685811;6611.35963042117;6667.87685356801;6809.64096591148;7002.16843957792;6982.70708156864;7107.99579865535;7354.47834841758;7395.53453869851;7277.63119216211;7440.77929770592;7387.67097963822;7304.39645691976;7320.71241540878;7681.0054913185;7912.82970199912;8232.93611266332;8592.72463122356;8835.17025832604;8565.12414850996;8980.71915506806;9277.7522299358;9435.30991678231;9598.73585378006;9593.58970779467;9497.66089363467;9369.01687869755;9448.69948510958;9513.41608888472;9501.00794076168;
Timor-Leste;TLS;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;640.815252350928;731.63541401813;666.71981424076;635.358941335131;621.632782986268;625.442711942326;587.173261676576;634.762855027672;693.991612776827;749.918473033443;806.40786170986;838.188712186125;873.055997589049;875.913474524434;898.508843995978;908.961089658533;923.489788257798;871.279025832763;847.636698982352;859.53005356623;
Middle East & North Africa (IDA & IBRD countries);TMN;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;1947.876409781;2035.69112070533;2170.84741918693;2365.44879222001;2596.7875983715;2769.77850831775;2947.7087022263;3270.69770496283;3412.30119523481;3546.85977341513;3472.79731907528;3902.95616609423;3756.9988708178;3422.95428583371;3222.18182260375;2756.87813602647;2649.05998437092;2973.32307289787;3016.14183346462;2873.29708291387;2877.78754126348;2711.17562031735;2680.87314568414;2584.87663304067;2582.16312357334;2840.19091376596;2730.58154669276;2790.75942689501;2803.22914966579;2781.82003934118;2792.86113091417;2905.33893873174;2941.28265192887;3082.68968053446;3155.91592832722;3241.60496918089;3258.84184563605;3312.63913985915;3344.36476964192;3550.29447133625;3646.36241745709;3782.70086468104;3944.31198575773;4012.05605106562;4041.40939057703;4178.70835563283;4062.7141547104;4100.98018075988;4096.18176066434;4109.5538913722;4067.17478797877;4311.25538303025;4363.3798731035;;;
Tonga;TON;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;2205.6750013216;2304.52814902725;2348.00661653553;2387.32141723153;2540.96701203334;2589.50642272231;2660.23189325454;2602.71927953103;2605.70522015494;2546.58929081191;2704.91543453163;2707.38238086833;2803.94172274397;2937.21340504267;3038.71676310047;3029.65186591544;3014.83020847442;3083.616807131;3188.52644725507;3279.45662043994;3379.84389528951;3476.51152126824;3529.60608007764;3495.12725920748;3526.25339301453;3470.06644173657;3297.1451617834;3373.10074388628;3433.39422996634;3553.22061448636;3667.1356350961;3729.49503334811;3647.51509107597;3750.38445268136;3899.12582376385;4016.86596196794;4090.3363141989;4054.94072244493;;
South Asia (IDA & IBRD);TSA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;331.899923246225;338.335897310399;342.160011417284;352.944982844064;371.875260216654;359.909135327088;355.33390279523;369.92703217021;377.34670493126;390.827118003438;403.794565128475;397.995770494318;383.058664203049;388.397503808458;387.923249683693;407.000186057267;407.059242636476;423.252376987354;438.260992421399;414.567173007234;431.197693544415;447.749253557136;453.673263177095;473.137752140681;481.331641984226;495.656736921869;507.707281146245;516.982493016094;549.021814605507;566.394532379325;584.083110926516;582.03648610856;602.013558807467;615.295223030585;639.154042710876;669.794855321234;701.582893451696;713.996512687125;739.655706424431;782.43580310545;799.075199471058;819.755346223138;834.447716873904;880.337170033025;930.93998775879;985.155072808326;1044.16126626214;1103.28858485816;1121.83321385746;1184.31022611746;1257.49943946437;1304.00875135793;1357.60557464947;1421.65402480702;1501.81061405964;1594.05862722424;1696.95237764216;1790.92124914745;1877.57094892515;1945.37233945074;
Sub-Saharan Africa (IDA & IBRD countries);TSS;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1125.11323343176;1114.96864778422;1152.58721430184;1196.4068583174;1230.53258823421;1260.53317024788;1248.61322326688;1210.93543464592;1216.60620065686;1292.16488796354;1384.84414045141;1449.70558921578;1448.95626649331;1470.91158189198;1544.4959609869;1500.69858493067;1536.08864547286;1529.09528060995;1481.52722749569;1498.99100803179;1515.499569423;1466.37919909981;1409.09931375264;1335.60506875453;1331.21328835759;1316.72007937018;1300.39068072683;1297.90449396818;1318.23108210772;1313.80721069861;1308.14918095696;1277.55939481122;1239.15384770719;1195.64302442266;1177.75768949167;1185.92304556393;1213.87004302699;1224.6371325271;1221.43620175168;1215.87624380769;1225.6221965684;1244.84839570746;1289.87364817002;1309.99491998383;1358.78552725553;1405.10047137523;1452.20532757821;1506.25707613995;1544.38279278145;1549.00351146049;1588.81797741095;1619.33651952717;1638.25242188538;1674.01247774717;1705.09575648361;1706.91579594849;1682.28875551367;1679.77463254029;1675.35463417375;1669.16292109815;
Trinidad and Tobago;TTO;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;4006.72163771081;4480.1814326514;4526.51106795885;4713.19633834269;5012.87520092165;4997.14377343496;5157.55577165606;5228.66831725688;5468.48906986342;5579.50640021441;5726.71822540118;5723.44615350038;5976.7685118933;5989.92947616357;6127.63000862937;6129.35640922237;6431.79165659814;6923.22581245776;7512.97508025598;7673.54554925906;8345.13113307147;8590.58169828451;8773.36483751279;7744.85806819473;7192.00855432842;6806.11087230323;6510.07679840673;6155.05560766253;5866.58829190127;5776.14880543795;5823.66410368182;5965.89890084086;6527.77839840847;6447.95204139129;6646.40866879175;6873.88535312864;7344.68915971053;7882.80841779861;8510.77501180526;9177.47015065338;9785.9097501933;10157.9325465665;10916.2284916435;12430.875473961;13350.8614277545;14110.0411657218;15899.4003031649;16580.3172421386;17064.5316567346;16234.9812324987;16683.3553787376;16534.2682622722;16636.6838307924;16895.9243011371;16635.5403599456;16840.1208011848;15696.9042196553;15261.872265747;15161.0684555798;15105.1185489231;
